row_number,precinct,week,year,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,label
3306,48,22,2013,34,5,0,6,0,0,3,2013-05-27 through 2013-06-02
3307,22,22,2013,8,0,0,0,0,0,0,2013-05-27 through 2013-06-02
3308,60,22,2013,34,8,0,11,0,0,4,2013-05-27 through 2013-06-02
3309,112,22,2013,46,6,0,12,0,0,1,2013-05-27 through 2013-06-02
3310,90,22,2013,66,15,0,15,0,5,4,2013-05-27 through 2013-06-02
3311,105,22,2013,100,22,1,29,1,2,2,2013-05-27 through 2013-06-02
3312,71,22,2013,35,2,0,2,0,1,0,2013-05-27 through 2013-06-02
3313,23,22,2013,38,4,1,5,1,2,0,2013-05-27 through 2013-06-02
3314,52,22,2013,64,18,0,39,0,4,4,2013-05-27 through 2013-06-02
3315,24,22,2013,25,4,0,4,0,1,1,2013-05-27 through 2013-06-02
3316,63,22,2013,51,14,0,17,0,1,3,2013-05-27 through 2013-06-02
3317,113,22,2013,59,18,0,26,0,1,4,2013-05-27 through 2013-06-02
3318,5,22,2013,51,5,0,7,0,1,1,2013-05-27 through 2013-06-02
3319,44,22,2013,36,10,0,12,0,1,4,2013-05-27 through 2013-06-02
3320,88,22,2013,31,7,0,8,0,3,1,2013-05-27 through 2013-06-02
3321,25,22,2013,34,8,0,14,0,0,2,2013-05-27 through 2013-06-02
3322,6,22,2013,27,1,0,1,0,0,1,2013-05-27 through 2013-06-02
3323,26,22,2013,16,2,0,2,0,1,1,2013-05-27 through 2013-06-02
3324,73,22,2013,50,17,0,28,0,2,4,2013-05-27 through 2013-06-02
3325,114,22,2013,73,12,0,13,0,4,2,2013-05-27 through 2013-06-02
3326,9,22,2013,35,5,0,5,0,0,3,2013-05-27 through 2013-06-02
3327,106,22,2013,45,13,0,16,0,1,0,2013-05-27 through 2013-06-02
3328,67,22,2013,71,18,0,29,0,3,3,2013-05-27 through 2013-06-02
3329,28,22,2013,23,6,0,6,0,2,2,2013-05-27 through 2013-06-02
3330,78,22,2013,33,6,0,10,0,2,1,2013-05-27 through 2013-06-02
3331,47,22,2013,67,14,0,19,0,2,3,2013-05-27 through 2013-06-02
3332,62,22,2013,57,10,2,12,2,3,5,2013-05-27 through 2013-06-02
3333,102,22,2013,68,6,0,11,0,0,0,2013-05-27 through 2013-06-02
3334,72,22,2013,49,12,0,14,0,2,2,2013-05-27 through 2013-06-02
3335,30,22,2013,25,2,0,5,0,0,0,2013-05-27 through 2013-06-02
3336,84,22,2013,53,3,0,4,0,0,0,2013-05-27 through 2013-06-02
3337,115,22,2013,54,19,0,31,0,3,6,2013-05-27 through 2013-06-02
3338,61,22,2013,59,14,0,21,0,1,4,2013-05-27 through 2013-06-02
3339,1,22,2013,46,7,0,7,0,2,2,2013-05-27 through 2013-06-02
3340,77,22,2013,38,7,0,11,0,2,0,2013-05-27 through 2013-06-02
3341,32,22,2013,16,2,0,3,0,0,0,2013-05-27 through 2013-06-02
3342,49,22,2013,40,4,0,4,0,0,0,2013-05-27 through 2013-06-02
3343,33,22,2013,43,9,0,9,0,1,4,2013-05-27 through 2013-06-02
3344,70,22,2013,62,20,0,26,0,2,3,2013-05-27 through 2013-06-02
3345,100,22,2013,11,2,0,4,0,0,1,2013-05-27 through 2013-06-02
3346,79,22,2013,30,6,0,6,0,3,2,2013-05-27 through 2013-06-02
3347,120,22,2013,58,15,0,18,0,1,1,2013-05-27 through 2013-06-02
3348,94,22,2013,37,7,0,11,0,2,2,2013-05-27 through 2013-06-02
3349,107,22,2013,62,11,0,12,0,0,0,2013-05-27 through 2013-06-02
3350,68,22,2013,53,7,0,10,0,0,0,2013-05-27 through 2013-06-02
3351,34,22,2013,39,8,0,11,0,1,4,2013-05-27 through 2013-06-02
3352,83,22,2013,42,12,0,17,0,3,2,2013-05-27 through 2013-06-02
3353,40,22,2013,43,9,0,15,0,0,1,2013-05-27 through 2013-06-02
3354,81,22,2013,24,5,0,7,0,1,2,2013-05-27 through 2013-06-02
3355,121,22,2013,88,15,0,20,0,0,2,2013-05-27 through 2013-06-02
3356,66,22,2013,58,14,0,15,0,2,5,2013-05-27 through 2013-06-02
3357,41,22,2013,32,7,0,11,0,0,3,2013-05-27 through 2013-06-02
3358,7,22,2013,15,6,0,8,0,1,3,2013-05-27 through 2013-06-02
3359,45,22,2013,50,12,0,26,0,0,5,2013-05-27 through 2013-06-02
3360,50,22,2013,19,3,0,10,0,0,0,2013-05-27 through 2013-06-02
3361,42,22,2013,14,2,0,2,0,0,1,2013-05-27 through 2013-06-02
3362,75,22,2013,80,20,0,32,0,2,5,2013-05-27 through 2013-06-02
3363,122,22,2013,63,14,0,19,0,0,2,2013-05-27 through 2013-06-02
3364,69,22,2013,39,12,0,16,0,0,0,2013-05-27 through 2013-06-02
3365,10,22,2013,49,4,0,5,0,0,3,2013-05-27 through 2013-06-02
3366,76,22,2013,23,2,0,2,0,0,0,2013-05-27 through 2013-06-02
3367,108,22,2013,85,17,0,19,0,4,3,2013-05-27 through 2013-06-02
3368,43,22,2013,34,5,0,6,0,1,2,2013-05-27 through 2013-06-02
3369,46,22,2013,40,8,0,10,0,0,5,2013-05-27 through 2013-06-02
3370,103,22,2013,49,10,0,19,0,0,2,2013-05-27 through 2013-06-02
3371,123,22,2013,27,2,0,2,0,0,0,2013-05-27 through 2013-06-02
3372,13,22,2013,59,11,0,13,0,1,6,2013-05-27 through 2013-06-02
3373,109,22,2013,93,11,0,15,0,1,4,2013-05-27 through 2013-06-02
3374,14,22,2013,68,10,0,11,0,1,4,2013-05-27 through 2013-06-02
3375,17,22,2013,54,4,0,5,0,0,1,2013-05-27 through 2013-06-02
3376,110,22,2013,60,18,0,21,0,1,3,2013-05-27 through 2013-06-02
3377,104,22,2013,73,11,0,15,0,1,5,2013-05-27 through 2013-06-02
3378,18,22,2013,80,6,0,6,0,2,2,2013-05-27 through 2013-06-02
3379,101,22,2013,17,3,0,5,0,2,0,2013-05-27 through 2013-06-02
3380,19,22,2013,79,12,0,16,0,0,4,2013-05-27 through 2013-06-02
3381,111,22,2013,62,6,0,8,0,1,0,2013-05-27 through 2013-06-02
3382,20,22,2013,43,4,0,4,0,1,2,2013-05-27 through 2013-06-02
3383,73,23,2013,42,13,0,15,0,0,5,2013-06-03 through 2013-06-09
3384,22,23,2013,14,0,0,0,0,0,0,2013-06-03 through 2013-06-09
3385,69,23,2013,39,12,0,18,0,1,2,2013-06-03 through 2013-06-09
3386,112,23,2013,51,6,0,6,0,0,1,2013-06-03 through 2013-06-09
3387,75,23,2013,80,29,0,36,0,2,9,2013-06-03 through 2013-06-09
3388,105,23,2013,98,16,0,18,0,0,3,2013-06-03 through 2013-06-09
3389,68,23,2013,54,17,0,19,0,6,2,2013-06-03 through 2013-06-09
3390,46,23,2013,37,8,0,8,0,3,3,2013-06-03 through 2013-06-09
3391,67,23,2013,66,18,0,35,0,1,6,2013-06-03 through 2013-06-09
3392,23,23,2013,35,3,0,5,0,1,1,2013-06-03 through 2013-06-09
3393,63,23,2013,55,11,0,16,0,2,2,2013-06-03 through 2013-06-09
3394,24,23,2013,32,6,1,6,1,0,4,2013-06-03 through 2013-06-09
3395,71,23,2013,43,9,0,12,0,1,2,2013-06-03 through 2013-06-09
3396,113,23,2013,59,18,0,26,0,1,4,2013-06-03 through 2013-06-09
3397,6,23,2013,36,5,0,7,0,0,2,2013-06-03 through 2013-06-09
3398,25,23,2013,43,9,1,10,1,1,5,2013-06-03 through 2013-06-09
3399,88,23,2013,26,5,0,7,0,1,0,2013-06-03 through 2013-06-09
3400,26,23,2013,16,4,0,4,0,0,1,2013-06-03 through 2013-06-09
3401,83,23,2013,36,8,0,11,0,2,4,2013-06-03 through 2013-06-09
3402,114,23,2013,64,14,0,17,0,4,6,2013-06-03 through 2013-06-09
3403,62,23,2013,52,15,0,24,0,3,8,2013-06-03 through 2013-06-09
3404,44,23,2013,34,4,0,5,0,0,2,2013-06-03 through 2013-06-09
3405,77,23,2013,38,12,0,18,0,2,3,2013-06-03 through 2013-06-09
3406,106,23,2013,44,12,0,18,0,0,5,2013-06-03 through 2013-06-09
3407,50,23,2013,20,2,0,2,0,0,1,2013-06-03 through 2013-06-09
3408,28,23,2013,13,4,0,4,0,2,1,2013-06-03 through 2013-06-09
3409,84,23,2013,64,9,0,11,0,3,1,2013-06-03 through 2013-06-09
3410,47,23,2013,69,15,0,18,0,0,7,2013-06-03 through 2013-06-09
3411,7,23,2013,23,4,0,6,0,1,0,2013-06-03 through 2013-06-09
3412,45,23,2013,34,6,0,6,0,0,4,2013-06-03 through 2013-06-09
3413,61,23,2013,72,14,0,19,0,2,5,2013-06-03 through 2013-06-09
3414,102,23,2013,66,14,0,15,0,3,3,2013-06-03 through 2013-06-09
3415,9,23,2013,26,7,0,8,0,2,0,2013-06-03 through 2013-06-09
3416,30,23,2013,15,2,0,3,0,0,2,2013-06-03 through 2013-06-09
3417,94,23,2013,36,8,0,15,0,0,0,2013-06-03 through 2013-06-09
3418,115,23,2013,68,16,0,21,0,7,2,2013-06-03 through 2013-06-09
3419,78,23,2013,46,8,0,8,0,1,4,2013-06-03 through 2013-06-09
3420,32,23,2013,21,4,0,4,0,0,2,2013-06-03 through 2013-06-09
3421,72,23,2013,61,10,0,13,0,1,2,2013-06-03 through 2013-06-09
3422,1,23,2013,56,4,0,4,0,1,3,2013-06-03 through 2013-06-09
3423,49,23,2013,33,7,0,12,0,1,0,2013-06-03 through 2013-06-09
3424,33,23,2013,28,9,0,14,0,0,7,2013-06-03 through 2013-06-09
3425,60,23,2013,36,7,0,7,0,1,4,2013-06-03 through 2013-06-09
3426,100,23,2013,16,4,0,5,0,0,1,2013-06-03 through 2013-06-09
3427,76,23,2013,27,7,0,7,0,0,2,2013-06-03 through 2013-06-09
3428,120,23,2013,59,16,0,19,0,1,4,2013-06-03 through 2013-06-09
3429,90,23,2013,58,16,0,21,0,5,3,2013-06-03 through 2013-06-09
3430,107,23,2013,73,16,0,22,0,0,4,2013-06-03 through 2013-06-09
3431,70,23,2013,48,9,0,10,0,0,4,2013-06-03 through 2013-06-09
3432,34,23,2013,37,5,0,7,0,0,0,2013-06-03 through 2013-06-09
3433,5,23,2013,55,9,0,10,0,2,0,2013-06-03 through 2013-06-09
3434,40,23,2013,39,16,0,18,0,1,7,2013-06-03 through 2013-06-09
3435,79,23,2013,45,10,0,11,0,1,4,2013-06-03 through 2013-06-09
3436,121,23,2013,67,11,0,17,0,0,2,2013-06-03 through 2013-06-09
3437,66,23,2013,52,14,0,18,0,3,4,2013-06-03 through 2013-06-09
3438,41,23,2013,32,5,0,8,0,0,1,2013-06-03 through 2013-06-09
3439,81,23,2013,17,6,0,7,0,1,2,2013-06-03 through 2013-06-09
3440,48,23,2013,39,11,0,20,0,0,2,2013-06-03 through 2013-06-09
3441,52,23,2013,66,16,0,20,0,1,6,2013-06-03 through 2013-06-09
3442,42,23,2013,30,9,0,10,0,2,5,2013-06-03 through 2013-06-09
3443,122,23,2013,54,14,0,22,0,0,0,2013-06-03 through 2013-06-09
3444,10,23,2013,52,5,0,8,0,1,1,2013-06-03 through 2013-06-09
3445,108,23,2013,83,18,0,22,0,6,1,2013-06-03 through 2013-06-09
3446,43,23,2013,46,12,0,24,0,3,6,2013-06-03 through 2013-06-09
3447,103,23,2013,55,10,0,18,0,0,3,2013-06-03 through 2013-06-09
3448,123,23,2013,38,6,0,9,0,0,0,2013-06-03 through 2013-06-09
3449,13,23,2013,67,10,0,11,0,2,4,2013-06-03 through 2013-06-09
3450,109,23,2013,115,20,0,30,0,2,6,2013-06-03 through 2013-06-09
3451,14,23,2013,64,20,0,25,0,3,13,2013-06-03 through 2013-06-09
3452,17,23,2013,65,12,1,12,1,2,5,2013-06-03 through 2013-06-09
3453,110,23,2013,52,9,0,14,0,0,3,2013-06-03 through 2013-06-09
3454,104,23,2013,76,14,0,20,0,1,5,2013-06-03 through 2013-06-09
3455,18,23,2013,100,15,0,21,0,4,9,2013-06-03 through 2013-06-09
3456,19,23,2013,97,15,0,16,0,1,8,2013-06-03 through 2013-06-09
3457,101,23,2013,21,6,0,15,0,0,0,2013-06-03 through 2013-06-09
3458,111,23,2013,63,15,0,21,0,0,3,2013-06-03 through 2013-06-09
3459,20,23,2013,29,5,0,5,0,1,3,2013-06-03 through 2013-06-09
3460,79,24,2013,47,11,0,16,0,3,3,2013-06-10 through 2013-06-16
3461,112,24,2013,48,3,0,3,0,0,1,2013-06-10 through 2013-06-16
3462,76,24,2013,32,7,0,7,0,1,1,2013-06-10 through 2013-06-16
3463,105,24,2013,83,18,0,28,0,0,5,2013-06-10 through 2013-06-16
3464,90,24,2013,50,15,1,17,1,4,6,2013-06-10 through 2013-06-16
3465,23,24,2013,37,1,0,1,0,0,1,2013-06-10 through 2013-06-16
3466,81,24,2013,14,5,0,12,0,0,2,2013-06-10 through 2013-06-16
3467,24,24,2013,17,2,0,2,0,1,1,2013-06-10 through 2013-06-16
3468,84,24,2013,44,7,0,7,0,1,3,2013-06-10 through 2013-06-16
3469,113,24,2013,48,8,0,16,0,1,0,2013-06-10 through 2013-06-16
3470,52,24,2013,49,10,0,11,0,0,4,2013-06-10 through 2013-06-16
3471,22,24,2013,15,1,0,1,0,0,1,2013-06-10 through 2013-06-16
3472,71,24,2013,40,16,0,21,0,3,6,2013-06-10 through 2013-06-16
3473,46,24,2013,40,8,1,10,1,1,5,2013-06-10 through 2013-06-16
3474,63,24,2013,31,9,0,12,0,0,4,2013-06-10 through 2013-06-16
3475,26,24,2013,25,3,0,6,0,1,1,2013-06-10 through 2013-06-16
3476,50,24,2013,20,3,0,6,0,1,0,2013-06-10 through 2013-06-16
3477,25,24,2013,27,5,0,7,0,0,1,2013-06-10 through 2013-06-16
3478,7,24,2013,19,1,0,1,0,1,0,2013-06-10 through 2013-06-16
3479,106,24,2013,50,11,0,21,0,1,1,2013-06-10 through 2013-06-16
3480,5,24,2013,56,10,0,12,0,1,2,2013-06-10 through 2013-06-16
3481,114,24,2013,60,10,0,10,0,4,1,2013-06-10 through 2013-06-16
3482,88,24,2013,27,6,0,8,0,1,3,2013-06-10 through 2013-06-16
3483,28,24,2013,19,6,0,13,0,0,2,2013-06-10 through 2013-06-16
3484,72,24,2013,59,10,0,12,0,3,2,2013-06-10 through 2013-06-16
3485,47,24,2013,59,8,1,14,1,1,1,2013-06-10 through 2013-06-16
3486,62,24,2013,52,9,0,10,0,4,1,2013-06-10 through 2013-06-16
3487,48,24,2013,30,6,0,7,0,0,1,2013-06-10 through 2013-06-16
3488,77,24,2013,39,11,2,12,2,1,4,2013-06-10 through 2013-06-16
3489,30,24,2013,23,7,0,7,0,1,1,2013-06-10 through 2013-06-16
3490,68,24,2013,36,8,0,8,0,1,2,2013-06-10 through 2013-06-16
3491,102,24,2013,66,17,0,29,0,5,2,2013-06-10 through 2013-06-16
3492,61,24,2013,66,10,0,11,0,2,2,2013-06-10 through 2013-06-16
3493,115,24,2013,60,17,0,20,0,5,5,2013-06-10 through 2013-06-16
3494,69,24,2013,29,8,0,13,0,0,4,2013-06-10 through 2013-06-16
3495,32,24,2013,32,8,0,12,0,2,2,2013-06-10 through 2013-06-16
3496,78,24,2013,41,7,0,7,0,2,2,2013-06-10 through 2013-06-16
3497,33,24,2013,27,7,0,11,0,1,2,2013-06-10 through 2013-06-16
3498,9,24,2013,22,7,0,7,0,3,1,2013-06-10 through 2013-06-16
3499,120,24,2013,53,9,0,9,0,0,1,2013-06-10 through 2013-06-16
3500,67,24,2013,65,19,0,27,0,4,2,2013-06-10 through 2013-06-16
3501,100,24,2013,12,0,0,0,0,0,0,2013-06-10 through 2013-06-16
3502,73,24,2013,44,10,0,14,0,2,0,2013-06-10 through 2013-06-16
3503,44,24,2013,30,7,0,8,0,1,3,2013-06-10 through 2013-06-16
3504,94,24,2013,34,5,0,5,0,3,0,2013-06-10 through 2013-06-16
3505,107,24,2013,63,8,0,10,0,0,4,2013-06-10 through 2013-06-16
3506,70,24,2013,63,17,0,18,0,2,9,2013-06-10 through 2013-06-16
3507,34,24,2013,30,7,0,12,0,3,1,2013-06-10 through 2013-06-16
3508,66,24,2013,63,20,0,30,0,3,12,2013-06-10 through 2013-06-16
3509,1,24,2013,52,5,0,5,0,1,4,2013-06-10 through 2013-06-16
3510,6,24,2013,27,4,0,5,0,0,4,2013-06-10 through 2013-06-16
3511,40,24,2013,42,12,0,14,0,1,2,2013-06-10 through 2013-06-16
3512,83,24,2013,39,14,0,18,0,2,1,2013-06-10 through 2013-06-16
3513,121,24,2013,64,12,0,16,0,0,2,2013-06-10 through 2013-06-16
3514,49,24,2013,42,8,0,17,0,0,1,2013-06-10 through 2013-06-16
3515,41,24,2013,43,11,1,17,1,0,5,2013-06-10 through 2013-06-16
3516,60,24,2013,28,7,0,8,0,0,3,2013-06-10 through 2013-06-16
3517,42,24,2013,18,5,0,13,0,0,1,2013-06-10 through 2013-06-16
3518,75,24,2013,95,39,0,64,0,4,9,2013-06-10 through 2013-06-16
3519,122,24,2013,72,15,0,20,0,0,3,2013-06-10 through 2013-06-16
3520,108,24,2013,82,16,0,24,0,2,1,2013-06-10 through 2013-06-16
3521,43,24,2013,47,12,0,15,0,0,3,2013-06-10 through 2013-06-16
3522,10,24,2013,53,5,0,6,0,2,1,2013-06-10 through 2013-06-16
3523,103,24,2013,50,14,0,19,0,0,5,2013-06-10 through 2013-06-16
3524,123,24,2013,25,3,0,3,0,0,1,2013-06-10 through 2013-06-16
3525,45,24,2013,44,7,0,9,0,0,1,2013-06-10 through 2013-06-16
3526,13,24,2013,58,13,0,18,0,4,5,2013-06-10 through 2013-06-16
3527,109,24,2013,92,9,1,15,1,1,3,2013-06-10 through 2013-06-16
3528,14,24,2013,93,16,0,16,0,5,8,2013-06-10 through 2013-06-16
3529,17,24,2013,58,7,0,8,0,2,3,2013-06-10 through 2013-06-16
3530,110,24,2013,60,14,0,20,0,1,5,2013-06-10 through 2013-06-16
3531,104,24,2013,74,13,0,14,0,4,0,2013-06-10 through 2013-06-16
3532,18,24,2013,96,15,0,17,0,4,7,2013-06-10 through 2013-06-16
3533,19,24,2013,97,10,0,13,0,0,5,2013-06-10 through 2013-06-16
3534,101,24,2013,13,2,0,2,0,0,1,2013-06-10 through 2013-06-16
3535,111,24,2013,60,7,0,9,0,1,1,2013-06-10 through 2013-06-16
3536,20,24,2013,27,5,0,12,0,0,1,2013-06-10 through 2013-06-16
3537,60,25,2013,39,7,0,9,0,1,0,2013-06-17 through 2013-06-23
3538,20,25,2013,28,3,0,3,0,0,2,2013-06-17 through 2013-06-23
3539,76,25,2013,21,3,0,4,0,0,1,2013-06-17 through 2013-06-23
3540,22,25,2013,9,1,0,1,0,0,0,2013-06-17 through 2013-06-23
3541,50,25,2013,19,3,0,5,0,0,0,2013-06-17 through 2013-06-23
3542,112,25,2013,41,4,0,4,0,1,1,2013-06-17 through 2013-06-23
3543,69,25,2013,41,13,0,22,0,1,1,2013-06-17 through 2013-06-23
3544,105,25,2013,109,20,0,23,0,0,3,2013-06-17 through 2013-06-23
3545,49,25,2013,37,4,0,4,0,0,1,2013-06-17 through 2013-06-23
3546,23,25,2013,28,6,0,6,0,2,2,2013-06-17 through 2013-06-23
3547,52,25,2013,44,12,0,13,0,2,7,2013-06-17 through 2013-06-23
3548,24,25,2013,23,4,0,5,0,0,2,2013-06-17 through 2013-06-23
3549,68,25,2013,54,11,0,20,0,2,3,2013-06-17 through 2013-06-23
3550,113,25,2013,56,17,0,23,0,1,3,2013-06-17 through 2013-06-23
3551,5,25,2013,54,11,0,11,0,5,3,2013-06-17 through 2013-06-23
3552,25,25,2013,43,10,0,12,0,0,5,2013-06-17 through 2013-06-23
3553,90,25,2013,64,15,0,16,0,5,4,2013-06-17 through 2013-06-23
3554,26,25,2013,18,5,0,5,0,1,2,2013-06-17 through 2013-06-23
3555,84,25,2013,70,16,0,18,0,3,7,2013-06-17 through 2013-06-23
3556,46,25,2013,33,12,0,19,0,2,3,2013-06-17 through 2013-06-23
3557,78,25,2013,41,10,0,11,0,3,5,2013-06-17 through 2013-06-23
3558,114,25,2013,73,16,0,24,0,1,4,2013-06-17 through 2013-06-23
3559,73,25,2013,42,15,0,21,0,4,2,2013-06-17 through 2013-06-23
3560,106,25,2013,57,15,0,18,0,0,4,2013-06-17 through 2013-06-23
3561,72,25,2013,60,15,0,20,0,3,5,2013-06-17 through 2013-06-23
3562,28,25,2013,16,5,0,5,0,3,1,2013-06-17 through 2013-06-23
3563,70,25,2013,54,10,0,16,0,0,5,2013-06-17 through 2013-06-23
3564,47,25,2013,46,9,0,11,0,0,2,2013-06-17 through 2013-06-23
3565,67,25,2013,74,23,0,34,0,5,4,2013-06-17 through 2013-06-23
3566,48,25,2013,30,11,0,14,0,0,4,2013-06-17 through 2013-06-23
3567,63,25,2013,51,6,0,6,0,1,3,2013-06-17 through 2013-06-23
3568,30,25,2013,22,5,0,5,0,1,1,2013-06-17 through 2013-06-23
3569,83,25,2013,44,15,0,19,0,3,3,2013-06-17 through 2013-06-23
3570,102,25,2013,61,16,0,23,0,4,0,2013-06-17 through 2013-06-23
3571,6,25,2013,28,5,0,5,0,2,2,2013-06-17 through 2013-06-23
3572,115,25,2013,66,19,0,33,0,4,2,2013-06-17 through 2013-06-23
3573,75,25,2013,100,27,1,49,1,1,4,2013-06-17 through 2013-06-23
3574,32,25,2013,31,3,0,12,0,0,1,2013-06-17 through 2013-06-23
3575,88,25,2013,19,5,0,6,0,2,2,2013-06-17 through 2013-06-23
3576,33,25,2013,39,8,0,14,0,1,3,2013-06-17 through 2013-06-23
3577,94,25,2013,36,5,0,5,0,2,1,2013-06-17 through 2013-06-23
3578,44,25,2013,39,14,0,18,0,1,3,2013-06-17 through 2013-06-23
3579,62,25,2013,50,3,0,3,0,1,0,2013-06-17 through 2013-06-23
3580,120,25,2013,49,11,0,14,0,2,2,2013-06-17 through 2013-06-23
3581,9,25,2013,38,9,0,13,0,1,9,2013-06-17 through 2013-06-23
3582,100,25,2013,14,1,0,3,0,0,0,2013-06-17 through 2013-06-23
3583,7,25,2013,17,5,0,5,0,2,2,2013-06-17 through 2013-06-23
3584,107,25,2013,53,13,1,17,1,0,2,2013-06-17 through 2013-06-23
3585,81,25,2013,24,4,0,4,0,1,3,2013-06-17 through 2013-06-23
3586,34,25,2013,38,8,0,9,0,2,3,2013-06-17 through 2013-06-23
3587,61,25,2013,61,11,0,17,0,2,3,2013-06-17 through 2013-06-23
3588,40,25,2013,35,11,0,12,0,1,5,2013-06-17 through 2013-06-23
3589,71,25,2013,42,8,0,12,0,1,1,2013-06-17 through 2013-06-23
3590,121,25,2013,96,18,0,27,0,0,1,2013-06-17 through 2013-06-23
3591,77,25,2013,55,17,0,25,0,4,5,2013-06-17 through 2013-06-23
3592,41,25,2013,23,8,0,16,0,0,1,2013-06-17 through 2013-06-23
3593,66,25,2013,65,15,0,19,0,3,7,2013-06-17 through 2013-06-23
3594,1,25,2013,65,4,0,4,0,2,1,2013-06-17 through 2013-06-23
3595,79,25,2013,47,12,0,18,0,6,1,2013-06-17 through 2013-06-23
3596,42,25,2013,16,7,0,11,0,2,1,2013-06-17 through 2013-06-23
3597,122,25,2013,65,11,0,18,0,0,2,2013-06-17 through 2013-06-23
3598,108,25,2013,72,12,0,15,0,4,2,2013-06-17 through 2013-06-23
3599,43,25,2013,48,10,0,14,0,1,1,2013-06-17 through 2013-06-23
3600,10,25,2013,52,6,0,6,0,4,2,2013-06-17 through 2013-06-23
3601,103,25,2013,40,13,0,16,0,2,2,2013-06-17 through 2013-06-23
3602,123,25,2013,40,5,0,7,0,1,0,2013-06-17 through 2013-06-23
3603,13,25,2013,60,12,0,14,0,4,4,2013-06-17 through 2013-06-23
3604,109,25,2013,92,16,0,25,0,3,4,2013-06-17 through 2013-06-23
3605,45,25,2013,33,8,0,14,0,1,3,2013-06-17 through 2013-06-23
3606,14,25,2013,75,7,0,9,0,0,7,2013-06-17 through 2013-06-23
3607,17,25,2013,59,9,0,9,0,3,5,2013-06-17 through 2013-06-23
3608,110,25,2013,57,14,0,17,0,3,2,2013-06-17 through 2013-06-23
3609,104,25,2013,57,10,0,16,0,1,3,2013-06-17 through 2013-06-23
3610,18,25,2013,92,8,0,8,0,1,4,2013-06-17 through 2013-06-23
3611,19,25,2013,87,11,0,12,0,1,4,2013-06-17 through 2013-06-23
3612,101,25,2013,12,4,0,5,0,0,1,2013-06-17 through 2013-06-23
3613,111,25,2013,83,13,0,28,0,0,2,2013-06-17 through 2013-06-23
3614,63,26,2013,53,12,0,14,0,1,4,2013-06-24 through 2013-06-30
3615,20,26,2013,30,4,0,5,0,2,1,2013-06-24 through 2013-06-30
3616,68,26,2013,45,11,0,21,0,1,3,2013-06-24 through 2013-06-30
3617,44,26,2013,38,12,0,17,0,3,5,2013-06-24 through 2013-06-30
3618,50,26,2013,21,2,0,3,0,0,0,2013-06-24 through 2013-06-30
3619,22,26,2013,12,2,0,4,0,1,0,2013-06-24 through 2013-06-30
3620,88,26,2013,28,6,0,9,0,2,2,2013-06-24 through 2013-06-30
3621,112,26,2013,54,9,0,10,0,0,3,2013-06-24 through 2013-06-30
3622,52,26,2013,47,11,0,16,0,0,4,2013-06-24 through 2013-06-30
3623,105,26,2013,88,23,0,33,0,2,4,2013-06-24 through 2013-06-30
3624,83,26,2013,42,6,0,9,0,1,1,2013-06-24 through 2013-06-30
3625,23,26,2013,35,6,0,6,0,1,2,2013-06-24 through 2013-06-30
3626,60,26,2013,29,2,0,5,0,0,0,2013-06-24 through 2013-06-30
3627,24,26,2013,24,2,0,2,0,0,1,2013-06-24 through 2013-06-30
3628,5,26,2013,56,5,0,5,0,1,0,2013-06-24 through 2013-06-30
3629,113,26,2013,45,11,0,22,0,1,3,2013-06-24 through 2013-06-30
3630,94,26,2013,39,9,0,9,0,5,1,2013-06-24 through 2013-06-30
3631,25,26,2013,43,10,0,10,0,2,3,2013-06-24 through 2013-06-30
3632,77,26,2013,37,12,0,15,0,3,5,2013-06-24 through 2013-06-30
3633,26,26,2013,23,1,0,1,0,0,0,2013-06-24 through 2013-06-30
3634,78,26,2013,45,12,0,12,0,5,4,2013-06-24 through 2013-06-30
3635,114,26,2013,52,11,0,15,0,3,3,2013-06-24 through 2013-06-30
3636,90,26,2013,48,8,0,18,0,3,2,2013-06-24 through 2013-06-30
3637,106,26,2013,56,12,0,18,0,0,3,2013-06-24 through 2013-06-30
3638,69,26,2013,35,9,0,10,0,1,2,2013-06-24 through 2013-06-30
3639,28,26,2013,8,7,0,9,0,2,1,2013-06-24 through 2013-06-30
3640,62,26,2013,54,14,0,19,0,1,5,2013-06-24 through 2013-06-30
3641,46,26,2013,28,10,0,18,0,2,2,2013-06-24 through 2013-06-30
3642,70,26,2013,45,11,0,15,0,1,4,2013-06-24 through 2013-06-30
3643,30,26,2013,19,4,0,4,0,0,2,2013-06-24 through 2013-06-30
3644,67,26,2013,71,18,0,30,0,3,0,2013-06-24 through 2013-06-30
3645,102,26,2013,63,8,0,10,0,1,3,2013-06-24 through 2013-06-30
3646,76,26,2013,27,3,0,4,0,0,1,2013-06-24 through 2013-06-30
3647,115,26,2013,67,21,0,34,0,3,5,2013-06-24 through 2013-06-30
3648,6,26,2013,40,6,0,7,0,3,2,2013-06-24 through 2013-06-30
3649,32,26,2013,19,9,0,9,0,1,3,2013-06-24 through 2013-06-30
3650,84,26,2013,58,10,0,10,0,4,2,2013-06-24 through 2013-06-30
3651,33,26,2013,23,2,0,2,0,0,0,2013-06-24 through 2013-06-30
3652,7,26,2013,16,6,0,6,0,2,2,2013-06-24 through 2013-06-30
3653,120,26,2013,67,18,0,37,0,0,4,2013-06-24 through 2013-06-30
